 Flow_Duration, Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets, Fwd_Packet_Length_Max,Fwd_Packet_Length_Min, Fwd_Packet_Length_Mean, Fwd_Packet_Length_Std,Bwd_Packet_Length_Max, Bwd_Packet_Length_Min, Bwd_Packet_Length_Mean, Bwd_Packet_Length_Std,Flow_Bytes, Flow_Packets,Class
74022226,8,6,56,11601,20,0,7,5.656854249,4380,0,1933.5,1757.789948,157.4797278,0.189132383,DDoS
81228202,8,6,56,11607,20,0,7,5.656854249,4380,0,1934.5,2177.344966,143.5831363,0.172353932,DDoS
6043844,4,0,24,0,6,6,6,0,0,0,0,0,3.970982706,0.661830451,DDoS
100877671,8,6,56,11607,20,0,7,5.656854249,5840,0,1934.5,2538.919278,115.6152782,0.138781951,DDoS
554765,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,20969.23923,14.4205204,DDoS
8506790,5,0,30,0,6,6,6,0,0,0,0,0,3.526594638,0.587765773,DDoS
399006,3,5,26,11607,20,0,8.666666667,10.26320288,8675,0,2321.4,3769.536019,29154.95005,20.04982381,DDoS
13037524,4,0,24,0,6,6,6,0,0,0,0,0,1.840840331,0.306806722,DDoS
579346,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,20079.53796,15.53475816,DDoS
1844165,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,6308.003893,4.880257461,DDoS
249754,2,4,20,11601,20,0,10,14.14213562,7215,0,2900.25,3540.00286,46529.78531,24.02363926,DDoS
1797728,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6470.945549,3.893803734,DDoS
11267698,5,0,30,0,6,6,6,0,0,0,0,0,2.662478174,0.443746362,DDoS
10631717,5,0,30,0,6,6,6,0,0,0,0,0,2.821745537,0.470290923,DDoS
93823409,8,5,56,11601,20,0,7,5.656854249,4380,0,2320.2,2207.341206,124.2440466,0.138558172,DDoS
72274985,8,5,56,11601,20,0,7,5.656854249,4380,0,2320.2,2207.341206,161.2867855,0.179868595,DDoS
17579,3,6,26,11601,20,0,8.666666667,10.26320288,7300,0,1933.5,2720.783986,661414.1874,511.974515,DDoS
1356972,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,8572.763476,5.895479052,DDoS
1275815,3,5,26,11607,20,0,8.666666667,10.26320288,8760,0,2321.4,3802.315321,9118.09314,6.270501601,DDoS
1822436,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6383.214555,3.841012798,DDoS
10121788,5,0,30,0,6,6,6,0,0,0,0,0,2.963903216,0.493983869,DDoS
77875709,8,5,56,11607,20,0,7,5.656854249,10135,0,2321.4,4413.201989,149.7642866,0.16693267,DDoS
80842270,8,5,56,11607,20,0,7,5.656854249,7300,0,2321.4,3346.363967,144.2685862,0.160806964,DDoS
7572829,4,0,24,0,6,6,6,0,0,0,0,0,3.169225134,0.528204189,DDoS
27098,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,429072.2563,295.2247398,DDoS
1822423,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6383.260088,3.841040198,DDoS
595857,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,19523.14062,15.10429516,DDoS
662673,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,17554.6612,12.07231923,DDoS
71378101,8,6,56,11607,20,0,7,5.656854249,4380,0,1934.5,2177.344966,163.3974544,0.196138589,DDoS
113282,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,102637.6653,70.6202221,DDoS
1703853,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,6827.466923,4.695240728,DDoS
284013,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,40938.26691,31.68869031,DDoS
97858226,8,6,56,11601,20,0,7,5.656854249,5840,0,1933.5,2189.772933,119.1213092,0.14306411,DDoS
125216,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,92855.54562,63.88959877,DDoS
1482953,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,7844.483271,4.720311433,DDoS
7811820,4,0,24,0,6,6,6,0,0,0,0,0,3.07226741,0.512044568,DDoS
32698,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,355770.9952,244.6632822,DDoS
74886,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,155262.6659,93.47541597,DDoS
9439703,5,0,30,0,6,6,6,0,0,0,0,0,3.17806609,0.529677682,DDoS
6076734,4,0,24,0,6,6,6,0,0,0,0,0,3.949489973,0.658248329,DDoS
2763016,5,0,30,0,6,6,6,0,0,0,0,0,10.85770043,1.809616738,DDoS
10784737,5,0,30,0,6,6,6,0,0,0,0,0,2.781709002,0.463618167,DDoS
8066850,5,0,30,0,6,6,6,0,0,0,0,0,3.718923743,0.619820624,DDoS
387215,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2201.078258,30027.24585,23.24290123,DDoS
155249,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,74931.23949,57.9713879,DDoS
1348127,2,4,20,11601,20,0,10,14.14213562,8760,0,2900.25,4128.319301,8620.107749,4.450619267,DDoS
270199,5,0,30,0,6,6,6,0,0,0,0,0,111.0292784,18.50487974,DDoS
10440,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,1113697.318,670.4980843,DDoS
82256571,8,5,56,11607,20,0,7,5.656854249,5840,0,2321.4,3173.373883,141.7880646,0.158042085,DDoS
5573862,5,0,30,0,6,6,6,0,0,0,0,0,5.382264577,0.897044096,DDoS
607694,3,7,26,11607,20,0,8.666666667,10.26320288,4380,0,1658.142857,1762.272815,19142.85808,16.45565038,DDoS
72531819,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,160.7156716,0.165444631,DDoS
1199889,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,9695.06346,7.500693814,DDoS
81604733,8,5,56,11601,20,0,7,5.656854249,5840,0,2320.2,2436.833027,142.8471067,0.159304485,DDoS
1709355,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,6805.49096,5.26514387,DDoS
4115974,4,0,24,0,6,6,6,0,0,0,0,0,5.830940623,0.971823437,DDoS
1216108,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,9565.762251,6.578363106,DDoS
91502443,8,5,56,11601,20,0,7,5.656854249,4380,0,2320.2,2207.341206,127.3955057,0.142072709,DDoS
755018,5,0,30,0,6,6,6,0,0,0,0,0,39.73415203,6.622358672,DDoS
79574719,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,146.5666501,0.150801664,DDoS
72009663,8,5,56,11607,20,0,7,5.656854249,10135,0,2321.4,4413.201989,161.9643741,0.180531327,DDoS
168973,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,68809.80985,53.26294733,DDoS
9136743,4,0,24,0,6,6,6,0,0,0,0,0,2.626756602,0.437792767,DDoS
1113140,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,10450.61717,8.085236358,DDoS
73005441,8,5,56,11607,20,0,7,5.656854249,7215,0,2321.4,3327.769794,159.7552161,0.17806892,DDoS
10959723,5,0,30,0,6,6,6,0,0,0,0,0,2.737295459,0.45621591,DDoS
4022912,4,0,24,0,6,6,6,0,0,0,0,0,5.965827739,0.994304623,DDoS
134510,3,5,26,11607,20,0,8.666666667,10.26320288,8760,0,2321.4,3802.315321,86484.27626,59.47513196,DDoS
173990,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,66860.16438,45.979654,DDoS
81162488,8,7,56,11607,20,0,7,5.656854249,5840,0,1658.142857,2127.59774,143.6993898,0.184814443,DDoS
1491698,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,7798.495406,5.363015838,DDoS
6091907,5,0,30,0,6,6,6,0,0,0,0,0,4.924566314,0.820761052,DDoS
83427323,8,3,56,11601,20,0,7,5.656854249,11595,0,3867,6692.644993,139.7264059,0.131851288,DDoS
243030,5,0,30,0,6,6,6,0,0,0,0,0,123.4415504,20.57359174,DDoS
9810763,4,0,24,0,6,6,6,0,0,0,0,0,2.446292913,0.407715486,DDoS
6103859,5,0,30,0,6,6,6,0,0,0,0,0,4.914923493,0.819153916,DDoS
80263030,8,5,56,11607,20,0,7,5.656854249,7215,0,2321.4,3327.769794,145.3097397,0.161967471,DDoS
458051,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,25396.7353,17.46530408,DDoS
1107811,2,5,20,11607,20,0,10,14.14213562,7215,0,2321.4,3327.769794,10495.4726,6.318767371,DDoS
7871774,5,0,30,0,6,6,6,0,0,0,0,0,3.811085024,0.635180837,DDoS
42884,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,271126.7606,186.5497621,DDoS
72247191,8,5,56,11607,20,0,7,5.656854249,10135,0,2321.4,4413.201989,161.4318818,0.179937792,DDoS
10181265,4,0,24,0,6,6,6,0,0,0,0,0,2.357270929,0.392878488,DDoS
6158871,4,0,24,0,6,6,6,0,0,0,0,0,3.896818102,0.649469684,DDoS
12102654,5,0,30,0,6,6,6,0,0,0,0,0,2.478795147,0.413132524,DDoS
7363782,4,0,24,0,6,6,6,0,0,0,0,0,3.2591948,0.543199133,DDoS
1004813,3,4,26,11601,20,0,8.666666667,10.26320288,5840,0,2900.25,3345.636997,11571.3073,6.966470378,DDoS
166822,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,69733.00884,47.95530566,DDoS
476124,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,24432.71081,16.80234561,DDoS
74567381,8,6,56,11601,20,0,7,5.656854249,4380,0,1933.5,1757.789948,156.3284085,0.187749654,DDoS
861882,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,13497.20727,10.44226472,DDoS
21789407,4,0,24,0,6,6,6,0,0,0,0,0,1.101452646,0.183575441,DDoS
49687,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,234125.6264,161.0079095,DDoS
7074506,7,5,50,11601,20,0,7.142857143,6.094494002,7215,0,2320.2,2991.555649,1646.899444,1.696231511,DDoS
8064933,5,0,30,0,6,6,6,0,0,0,0,0,3.719807716,0.619967953,DDoS
1398957,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2375.523332,8315.480747,6.433364285,DDoS
47028,5,0,30,0,6,6,6,0,0,0,0,0,637.9178362,106.3196394,DDoS
1260359,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,9225.149342,7.140822575,DDoS
1315881,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,8840.465057,6.079577105,DDoS
4659900,5,0,30,0,6,6,6,0,0,0,0,0,6.437906393,1.072984399,DDoS
22738353,4,0,24,0,6,6,6,0,0,0,0,0,1.055485417,0.175914236,DDoS
7518598,4,0,24,0,6,6,6,0,0,0,0,0,3.192084482,0.53201408,DDoS
76737952,8,6,56,11601,20,0,7,5.656854249,5840,0,1933.5,2189.772933,151.906582,0.182439062,DDoS
55740,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,208593.4697,125.5830642,DDoS
88551024,8,5,56,11601,20,0,7,5.656854249,7300,0,2320.2,3022.508098,131.6416172,0.146808014,DDoS
2859921,5,0,30,0,6,6,6,0,0,0,0,0,10.48980024,1.74830004,DDoS
99570742,8,5,56,11601,20,0,7,5.656854249,4380,0,2320.2,2207.341206,117.0725433,0.130560441,DDoS
19732,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,589245.895,456.1118995,DDoS
7328790,5,0,30,0,6,6,6,0,0,0,0,0,4.093445166,0.682240861,DDoS
1389720,3,7,26,11601,20,0,8.666666667,10.26320288,4380,0,1657.285714,1548.670905,8366.433526,7.195694097,DDoS
74471279,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,156.5301437,0.161135946,DDoS
685468,3,7,26,11607,20,0,8.666666667,10.26320288,4380,0,1658.142857,1762.272815,16970.88704,14.58857306,DDoS
904949,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,12854.86806,9.945311835,DDoS
34338,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,338779.1951,262.100297,DDoS
989373,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,11751.88731,9.096670315,DDoS
10265877,5,0,30,0,6,6,6,0,0,0,0,0,2.922302693,0.487050449,DDoS
52002,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,223702.9345,153.8402369,DDoS
1794941,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,6480.992969,5.014092385,DDoS
8027781,4,0,24,0,6,6,6,0,0,0,0,0,2.989618177,0.498269696,DDoS
1768400,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6578.262836,3.958380457,DDoS
353828,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,32860.59894,19.78362368,DDoS
13491656,5,0,30,0,6,6,6,0,0,0,0,0,2.22359657,0.370599428,DDoS
151961,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,76552.53651,52.64508657,DDoS
397963,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,29216.28393,17.58957491,DDoS
1023617,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,11364.60219,8.792351045,DDoS
1605982,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,7243.543203,4.981375881,DDoS
9235352,4,0,24,0,6,6,6,0,0,0,0,0,2.598709827,0.433118305,DDoS
240728,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,48299.32538,29.078462,DDoS
2908940,4,0,24,0,6,6,6,0,0,0,0,0,8.250427991,1.375071332,DDoS
60974,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,190786.2368,131.2034638,DDoS
6010864,4,0,24,0,6,6,6,0,0,0,0,0,3.992770424,0.665461737,DDoS
84187836,8,4,56,11601,20,0,7,5.656854249,10135,0,2900.25,4871.82583,138.4641838,0.142538407,DDoS
717770,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,16207.14156,12.53883556,DDoS
7419081,5,0,30,0,6,6,6,0,0,0,0,0,4.043627506,0.673937918,DDoS
8595873,4,0,24,0,6,6,6,0,0,0,0,0,2.792037528,0.465339588,DDoS
80667812,9,7,62,11601,20,0,6.888888889,5.30199124,5840,0,1657.285714,1964.895647,144.5805918,0.198344291,DDoS
8072400,7,5,50,11607,20,0,7.142857143,6.094494002,10135,0,2321.4,4413.201989,1444.056291,1.486546752,DDoS
11330764,4,0,24,0,6,6,6,0,0,0,0,0,2.118127251,0.353021208,DDoS
72157313,8,5,56,11607,20,0,7,5.656854249,5840,0,2321.4,3173.373883,161.6329588,0.180161919,DDoS
93540601,8,6,56,11601,20,0,7,5.656854249,4380,0,1933.5,1757.789948,124.6196825,0.149667629,DDoS
6856812,5,0,30,0,6,6,6,0,0,0,0,0,4.375211104,0.729201851,DDoS
98289,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,118355.055,81.39262786,DDoS
174701,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,66588.05616,51.5165912,DDoS
8042473,4,0,24,0,6,6,6,0,0,0,0,0,2.984156739,0.497359456,DDoS
42303,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,274850.4834,165.4728979,DDoS
73376,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,158457.8064,109.0274749,DDoS
560405,4,0,24,0,6,6,6,0,0,0,0,0,42.82617036,7.13769506,DDoS
12094681,5,0,30,0,6,6,6,0,0,0,0,0,2.480429207,0.413404868,DDoS
25950,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,448285.1638,346.8208092,DDoS
412042,5,0,30,0,6,6,6,0,0,0,0,0,72.80811179,12.1346853,DDoS
285161,3,7,26,11601,20,0,8.666666667,10.26320288,4380,0,1657.285714,1561.969346,40773.4578,35.06790901,DDoS
1035761,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,11225.56265,8.689263257,DDoS
6626247,4,0,24,0,6,6,6,0,0,0,0,0,3.621959761,0.60365996,DDoS
247489,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,47004.10927,32.32466898,DDoS
10141787,5,0,30,0,6,6,6,0,0,0,0,0,2.958058575,0.493009762,DDoS
37048,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,313836.1045,242.9280933,DDoS
10071759,4,0,24,0,6,6,6,0,0,0,0,0,2.382900544,0.397150091,DDoS
3931425,4,0,24,0,6,6,6,0,0,0,0,0,6.104656708,1.017442785,DDoS
3286987,5,0,30,0,6,6,6,0,0,0,0,0,9.126899498,1.521149916,DDoS
2121909,4,0,24,0,6,6,6,0,0,0,0,0,11.31056987,1.885094978,DDoS
72007143,8,5,56,11601,20,0,7,5.656854249,5840,0,2320.2,2436.833027,161.8867173,0.180537645,DDoS
83421942,8,5,56,11601,20,0,7,5.656854249,4380,0,2320.2,2207.341206,139.7354188,0.155834301,DDoS
875602,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,13278.86414,9.136571182,DDoS
7345831,5,0,30,0,6,6,6,0,0,0,0,0,4.083949113,0.680658186,DDoS
4118910,5,0,30,0,6,6,6,0,0,0,0,0,7.283480338,1.21391339,DDoS
1251222,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,9297.310949,6.393749471,DDoS
6004859,5,0,30,0,6,6,6,0,0,0,0,0,4.99595411,0.832659018,DDoS
1841758,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,6316.247846,4.886635486,DDoS
1973938,4,0,24,0,6,6,6,0,0,0,0,0,12.15843659,2.026406098,DDoS
1622134,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,7171.417404,5.548246939,DDoS
44019,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,264135.9413,159.0222404,DDoS
1041136,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,11173.37216,6.723425182,DDoS
294569,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,39491.5962,27.15832284,DDoS
1797058,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,6473.358122,4.451720534,DDoS
78395616,8,5,56,11601,20,0,7,5.656854249,7300,0,2320.2,3022.508098,148.6945392,0.165825599,DDoS
40777,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,285136.2288,196.1890281,DDoS
550584,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,21128.47449,16.34627959,DDoS
130754,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,88968.59752,61.18359668,DDoS
101393426,7,6,50,11607,20,0,7.142857143,6.094494002,4380,0,1934.5,2177.344966,114.9680059,0.128213441,DDoS
2013975,4,0,24,0,6,6,6,0,0,0,0,0,11.91673184,1.986121973,DDoS
69884324,9,5,62,11607,20,0,6.888888889,5.30199124,10220,0,2321.4,4455.182578,166.9759301,0.20033105,DDoS
78330404,8,5,56,11607,20,0,7,5.656854249,7300,0,2321.4,3346.363967,148.8949297,0.165963653,DDoS
9403157,5,0,30,0,6,6,6,0,0,0,0,0,3.190417856,0.531736309,DDoS
80305372,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,145.1584086,0.149429605,DDoS
92178899,8,5,56,11607,20,0,7,5.656854249,5840,0,2321.4,3173.373883,126.525703,0.141030107,DDoS
10559331,4,0,24,0,6,6,6,0,0,0,0,0,2.272871264,0.378811877,DDoS
6111430,4,0,24,0,6,6,6,0,0,0,0,0,3.927067806,0.654511301,DDoS
89446621,8,7,56,11601,20,0,7,5.656854249,2920,0,1657.285714,1299.172136,130.3235368,0.167697783,DDoS
1455014,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,7995.112075,5.498228883,DDoS
1193832,3,6,26,11601,20,0,8.666666667,10.26320288,2920,0,1933.5,1495.722401,9739.22629,7.538749171,DDoS
100476,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,115719.1767,69.66837852,DDoS
96760531,8,5,56,11607,20,0,7,5.656854249,7215,0,2321.4,3327.769794,120.5346837,0.134352301,DDoS
6898790,4,0,24,0,6,6,6,0,0,0,0,0,3.478870932,0.579811822,DDoS
683046,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,17031.06379,11.71224193,DDoS
141010,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2201.078258,82455.14503,63.82526062,DDoS
1112072,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,10460.65363,6.294556468,DDoS
1378282,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,8435.864359,6.529868343,DDoS
73641217,8,6,56,11601,20,0,7,5.656854249,4380,0,1933.5,1757.789948,158.2945051,0.190110927,DDoS
11421533,5,0,30,0,6,6,6,0,0,0,0,0,2.626617635,0.437769606,DDoS
1193469,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,9742.188528,5.865254984,DDoS
4034932,5,0,30,0,6,6,6,0,0,0,0,0,7.435069538,1.239178256,DDoS
337186,2,5,20,11601,20,0,10,14.14213562,4380,0,2320.2,2207.341206,34464.65749,20.76005528,DDoS
1032612,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,11259.79555,7.74734363,DDoS
599958,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,19379.68991,13.33426673,DDoS
888351,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,13095.04914,10.1311306,DDoS
6895785,5,0,30,0,6,6,6,0,0,0,0,0,4.350483665,0.725080611,DDoS
3975939,5,0,30,0,6,6,6,0,0,0,0,0,7.545387392,1.257564565,DDoS
330030,3,7,26,11601,20,0,8.666666667,10.26320288,4380,0,1657.285714,1561.969346,35230.13059,30.30027573,DDoS
103535,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,112358.1398,86.92712609,DDoS
591678,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,19661.03185,13.52086777,DDoS
808118,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,14395.17496,9.899544373,DDoS
127164,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,91480.29316,55.04702589,DDoS
4649296,4,0,24,0,6,6,6,0,0,0,0,0,5.162071849,0.860345308,DDoS
10058722,4,0,24,0,6,6,6,0,0,0,0,0,2.385988995,0.397664833,DDoS
82001,5,0,30,0,6,6,6,0,0,0,0,0,365.849197,60.97486616,DDoS
9323743,5,0,30,0,6,6,6,0,0,0,0,0,3.217591905,0.536265317,DDoS
52334,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,222283.7926,133.7562579,DDoS
8860832,4,0,24,0,6,6,6,0,0,0,0,0,2.708549265,0.451424877,DDoS
29858,3,7,26,11601,20,0,8.666666667,10.26320288,4380,0,1657.285714,1561.969346,389409.8734,334.9186148,DDoS
1207545,3,7,26,11601,20,0,8.666666667,10.26320288,4380,0,1657.285714,1561.969346,9628.626676,8.28126488,DDoS
10902771,5,0,30,0,6,6,6,0,0,0,0,0,2.751594067,0.458599011,DDoS
43931732,5,0,30,0,6,6,6,0,0,0,0,0,0.682877698,0.11381295,DDoS
2059000,4,0,24,0,6,6,6,0,0,0,0,0,11.65614376,1.942690627,DDoS
73044200,9,6,62,11601,20,0,6.888888889,5.30199124,5840,0,1933.5,2189.772933,159.6704461,0.205355114,DDoS
9113379,4,0,24,0,6,6,6,0,0,0,0,0,2.633490827,0.438915138,DDoS
961441,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,12099.54641,7.280737976,DDoS
9802743,5,0,30,0,6,6,6,0,0,0,0,0,3.060367899,0.510061317,DDoS
102307184,8,6,56,11601,20,0,7,5.656854249,5840,0,1933.5,2189.772933,113.9411676,0.136842785,DDoS
419809,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,27710.2206,16.67424948,DDoS
10119948,4,0,24,0,6,6,6,0,0,0,0,0,2.371553688,0.395258948,DDoS
919925,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,12645.59611,8.696361116,DDoS
1122001,5,0,30,0,6,6,6,0,0,0,0,0,26.73794408,4.456324014,DDoS
112798,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,103131.2612,70.92324332,DDoS
5888852,5,0,30,0,6,6,6,0,0,0,0,0,5.094371535,0.849061922,DDoS
5719854,5,0,30,0,6,6,6,0,0,0,0,0,5.244889118,0.874148186,DDoS
1249601,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,9309.371551,7.202298974,DDoS
1821983,4,0,24,0,6,6,6,0,0,0,0,0,13.17246099,2.195410166,DDoS
29653,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,392101.9796,269.7872053,DDoS
1252024,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,9291.355437,6.389653872,DDoS
82257469,8,6,56,11607,20,0,7,5.656854249,4380,0,1934.5,2177.344966,141.7865167,0.170197311,DDoS
1812895,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,6416.808475,4.412831411,DDoS
1090823,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,10664.42493,7.333912101,DDoS
839223,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,13861.63153,10.7242056,DDoS
90383710,9,5,62,11607,20,0,6.888888889,5.30199124,10135,0,2321.4,4413.201989,129.105123,0.154895169,DDoS
99501217,8,5,56,11607,20,0,7,5.656854249,10220,0,2321.4,4455.182578,117.2146467,0.130651668,DDoS
8921837,5,0,30,0,6,6,6,0,0,0,0,0,3.362536213,0.560422702,DDoS
89933658,8,5,56,11601,20,0,7,5.656854249,5840,0,2320.2,2436.833027,129.6177678,0.144550998,DDoS
888567,3,5,26,11607,20,0,8.666666667,10.26320288,8675,0,2321.4,3769.536019,13091.86589,9.003260306,DDoS
40772,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,285318.3557,196.2130874,DDoS
1872968,4,0,24,0,6,6,6,0,0,0,0,0,12.81388684,2.135647806,DDoS
